level,a,a_title,a_cat,a_col,a_keys,b,b_title,b_cat,b_col,b_keys,matched,match_rate,dropped_a,dropped_b,sample_matched,sample_unmatched
emd,15000736_getHsptlMdcncFullDown,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,288,15097237,경상북도 구미시_농경지 용수 공급 시설,농림 - 농업·농촌,adreslnm,20,11,0.55,277,9,구미시|고아읍|구미시|도개면|구미시|무을면|구미시|산동면|구미시|산동읍,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15000736_getHsptlMdcncListInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,308,15097237,경상북도 구미시_농경지 용수 공급 시설,농림 - 농업·농촌,adreslnm,20,11,0.55,297,9,구미시|고아읍|구미시|도개면|구미시|무을면|구미시|산동면|구미시|산동읍,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15097234,경상북도 구미시_문화재 정보,문화체육관광 - 문화재,locplc,21,15097237,경상북도 구미시_농경지 용수 공급 시설,농림 - 농업·농촌,adreslnm,20,11,0.55,10,9,구미시|고아읍|구미시|구포동|구미시|도개면|구미시|무을면|구미시|산동면,구미시|감문면|구미시|거의동|구미시|구평동|구미시|남통동|구미시|봉곡동
emd,15124610,경상북도 상주시_담배 소매인,문화체육관광 - 문화체육관광일반,RDNMADR,22,15143795,경상북도_노인복지시설 현황조회,사회복지 - 노인·청소년,fcltAddr,203,12,0.545,10,191,상주시|공검면|상주시|낙동면|상주시|내서면|상주시|모서면|상주시|사벌국면,경산시|가동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15097245,경상북도 구미시_축산 농가 현황,농림 - 농업·농촌,bplc_adreslnm,11,15097253,경상북도 구미시_노인 복지 시설 현황,사회복지 - 노인·청소년,instt_adres,14,6,0.545,5,8,구미시|고아읍|구미시|무을면|구미시|산동면|구미시|산동읍|구미시|선산읍,구미시|가동|구미시|도개면|구미시|봉곡동|구미시|사곡동|구미시|송정동
emd,15110882,경상북도 영주시_산지전용허가 현황,농림 - 농업·농촌,LOCPLC,11,15143264,경상북도_시군별 주민센터 현황,일반공공행정 - 일반행정,addr,230,6,0.545,5,224,영주시|단산면|영주시|문수면|영주시|봉현면|영주시|안정면|영주시|평은면,경산시|남산면|경산시|남천면|경산시|압량읍|경산시|와촌면|경산시|용성면
emd,15157794,경상북도 영천시_체육시설업현황,문화체육관광 - 체육,lotAddr,16,15157812,경상북도 영천시_제설(모래) 배치현황,공공질서및안전 - 안전관리,dept,11,6,0.545,10,5,영천시|고경면|영천시|금호읍|영천시|신녕면|영천시|임고면|영천시|청통면,영천시|교촌동|영천시|대창면|영천시|망정동|영천시|문내동|영천시|문외동
emd,15157794,경상북도 영천시_체육시설업현황,문화체육관광 - 체육,lotAddr,16,15157824,경상북도 영천시_마을회관현황,사회복지 - 사회복지일반,addr,11,6,0.545,10,5,영천시|고경면|영천시|금호읍|영천시|신녕면|영천시|임고면|영천시|청통면,영천시|교촌동|영천시|대창면|영천시|망정동|영천시|문내동|영천시|문외동
emd,15097234,경상북도 구미시_문화재 정보,문화체육관광 - 문화재,locplc,21,15097247,경상북도 구미시_저수지 현황,농림 - 농업·농촌,adres,13,7,0.538,14,6,구미시|고아읍|구미시|도개면|구미시|무을면|구미시|선산읍|구미시|옥성면,구미시|구평동|구미시|구포동|구미시|남통동|구미시|도량동|구미시|봉곡동
emd,15143780,경상북도_어린이보호구역 정보조회,사회복지 - 보육·가족및여성,addr,227,15157792,경상북도 영천시_지진재난 이재민수용시설 현황,공공질서및안전 - 안전관리,addr,13,7,0.538,220,6,영천시|고경면|영천시|금호읍|영천시|북안면|영천시|신녕면|영천시|임고면,김천시|감문면|김천시|감천면|김천시|개령면|김천시|구성면|김천시|남면
emd,15143780,경상북도_어린이보호구역 정보조회,사회복지 - 보육·가족및여성,addr,227,15157816,경상북도 영천시_강우량시설 현황,환경 - 대기,lotAddr,13,7,0.538,220,6,영천시|고경면|영천시|금호읍|영천시|북안면|영천시|신녕면|영천시|임고면,김천시|감문면|김천시|감천면|김천시|개령면|김천시|구성면|김천시|남면
emd,15143780,경상북도_어린이보호구역 정보조회,사회복지 - 보육·가족및여성,addr,227,15157827,경상북도 영천시_전문건설업 현황,지역개발 - 산업단지,roadAddr,13,7,0.538,220,6,영천시|고경면|영천시|금호읍|영천시|북안면|영천시|신녕면|영천시|임고면,김천시|감문면|김천시|감천면|김천시|개령면|김천시|구성면|김천시|남면
emd,15157794,경상북도 영천시_체육시설업현황,문화체육관광 - 체육,lotAddr,16,15157816,경상북도 영천시_강우량시설 현황,환경 - 대기,lotAddr,13,7,0.538,9,6,영천시|고경면|영천시|금호읍|영천시|문외동|영천시|신녕면|영천시|임고면,영천시|교촌동|영천시|대창면|영천시|망정동|영천시|문내동|영천시|범어동
emd,15000736_getHsptlMdcncFullDown,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,288,15124609,경상북도 상주시_일반 음식점,문화체육관광 - 관광,RDNMADR,36,19,0.528,269,17,상주시|공검면|상주시|공성면|상주시|낙동면|상주시|남성동|상주시|내서면,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15000736_getHsptlBassInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,286,15110913,경상북도 영주시_토지재산,지역개발 - 지역및도시,LOCPLC,19,10,0.526,276,9,영주시|가흥동|영주시|문수면|영주시|안정면|영주시|영주동|영주시|이산면,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15000736_getHsptlMdcncFullDown,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,288,15110913,경상북도 영주시_토지재산,지역개발 - 지역및도시,LOCPLC,19,10,0.526,278,9,영주시|가흥동|영주시|문수면|영주시|안정면|영주시|영주동|영주시|이산면,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15000736_getHsptlMdcncListInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,308,15110913,경상북도 영주시_토지재산,지역개발 - 지역및도시,LOCPLC,19,10,0.526,298,9,영주시|가흥동|영주시|문수면|영주시|안정면|영주시|영주동|영주시|이산면,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15110920,경상북도 영주시_태양광발전사업 허가내역,산업·통상·중소기업 - 에너지및자원개발,INSTL_PLACE,19,15143264,경상북도_시군별 주민센터 현황,일반공공행정 - 일반행정,addr,230,10,0.526,9,220,영주시|단산면|영주시|문수면|영주시|봉현면|영주시|부석면|영주시|순흥면,경산시|남산면|경산시|남천면|경산시|압량읍|경산시|와촌면|경산시|용성면
emd,15000736_getHsptlBassInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,286,15157833,경상북도 영천시_저수지 보수보강 현황,농림 - 농업·농촌,addr,21,11,0.524,275,10,영천시|고경면|영천시|금호읍|영천시|대창면|영천시|망정동|영천시|북안면,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15000736_getHsptlMdcncFullDown,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,288,15157833,경상북도 영천시_저수지 보수보강 현황,농림 - 농업·농촌,addr,21,11,0.524,277,10,영천시|고경면|영천시|금호읍|영천시|대창면|영천시|망정동|영천시|북안면,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15000736_getHsptlMdcncListInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,308,15157822,경상북도 영천시_부동산중개업 현황,지역개발 - 지역및도시,addr,21,11,0.524,297,10,영천시|고경면|영천시|금호읍|영천시|대창면|영천시|망정동|영천시|북안면,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15097234,경상북도 구미시_문화재 정보,문화체육관광 - 문화재,locplc,21,15124615,경상북도 상주시_계약 정보,일반공공행정 - 일반행정,CNTRCT_TRGET_LC,190,11,0.524,10,179,구미시|고아읍|구미시|도개면|구미시|산동면|구미시|선산읍|구미시|옥성면,경산시|계양동|경산시|남천면|경산시|사정동|경산시|삼풍동|경산시|신교동
emd,15000736_getHsptlMdcncListInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,308,15157799,경상북도 영천시_미용업현황,보건 - 보건의료,roadAddr,23,12,0.522,296,11,영천시|고경면|영천시|금호읍|영천시|대창면|영천시|망정동|영천시|북안면,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15124615,경상북도 상주시_계약 정보,일반공공행정 - 일반행정,CNTRCT_TRGET_LC,190,15143780,경상북도_어린이보호구역 정보조회,사회복지 - 보육·가족및여성,addr,227,98,0.516,92,129,김천시|개령면|김천시|구성면|김천시|봉산면|김천시|아포읍|김천시|어모면,경산시|계양동|경산시|남천면|경산시|사정동|경산시|삼풍동|경산시|신교동
emd,15000736_getHsptlBassInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,286,15124609,경상북도 상주시_일반 음식점,문화체육관광 - 관광,RDNMADR,36,18,0.5,268,18,상주시|공검면|상주시|공성면|상주시|낙동면|상주시|남성동|상주시|내서면,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15124609,경상북도 상주시_일반 음식점,문화체육관광 - 관광,RDNMADR,36,15143264,경상북도_시군별 주민센터 현황,일반공공행정 - 일반행정,addr,230,18,0.5,18,212,상주시|공검면|상주시|공성면|상주시|낙동면|상주시|내서면|상주시|모동면,경산시|남산면|경산시|남천면|경산시|압량읍|경산시|와촌면|경산시|용성면
emd,15143265,경상북도_공중화장실 정보 조회,보건 - 보건의료,addr,437,15157823,경상북도 영천시_태양광발전사업 허가 현황,산업·통상·중소기업 - 에너지및자원개발,ridong,26,13,0.5,424,13,영천시|금노동|영천시|망정동|영천시|매산동|영천시|문외동|영천시|성내동,경산시|갑제동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15143264,경상북도_시군별 주민센터 현황,일반공공행정 - 일반행정,addr,230,15157800,경상북도 영천시_의료기기판매업소 현황,보건 - 보건의료,addr,16,8,0.5,222,8,영천시|고경면|영천시|금호읍|영천시|대창면|영천시|북안면|영천시|신녕면,경산시|남산면|경산시|남천면|경산시|압량읍|경산시|와촌면|경산시|용성면
emd,15143780,경상북도_어린이보호구역 정보조회,사회복지 - 보육·가족및여성,addr,227,15157800,경상북도 영천시_의료기기판매업소 현황,보건 - 보건의료,addr,16,8,0.5,219,8,영천시|고경면|영천시|금호읍|영천시|북안면|영천시|신녕면|영천시|야사동,김천시|감문면|김천시|감천면|김천시|개령면|김천시|구성면|김천시|남면
emd,15143780,경상북도_어린이보호구역 정보조회,사회복지 - 보육·가족및여성,addr,227,15157829,경상북도 영천시_상수도원격검침 지역별 현황,지역개발 - 수자원,area,16,8,0.5,219,8,영천시|고경면|영천시|금호읍|영천시|북안면|영천시|신녕면|영천시|완산동,김천시|감문면|김천시|감천면|김천시|개령면|김천시|구성면|김천시|남면
emd,15157794,경상북도 영천시_체육시설업현황,문화체육관광 - 체육,lotAddr,16,15157823,경상북도 영천시_태양광발전사업 허가 현황,산업·통상·중소기업 - 에너지및자원개발,ridong,26,8,0.5,8,18,영천시|망정동|영천시|문외동|영천시|성내동|영천시|야사동|영천시|오미동,영천시|고경면|영천시|괴연동|영천시|교촌동|영천시|금노동|영천시|금호읍
emd,15097234,경상북도 구미시_문화재 정보,문화체육관광 - 문화재,locplc,21,15097238,경상북도 구미시_화학 물질 누출 대응 시스템 취급업체,공공질서및안전 - 안전관리,adres,14,7,0.5,14,7,구미시|고아읍|구미시|구포동|구미시|산동면|구미시|선산읍|구미시|임수동,구미시|가동|구미시|공단동|구미시|구평동|구미시|금전동|구미시|남통동
emd,15097234,경상북도 구미시_문화재 정보,문화체육관광 - 문화재,locplc,21,15097253,경상북도 구미시_노인 복지 시설 현황,사회복지 - 노인·청소년,instt_adres,14,7,0.5,14,7,구미시|고아읍|구미시|무을면|구미시|봉곡동|구미시|산동면|구미시|선산읍,구미시|가동|구미시|구평동|구미시|구포동|구미시|남통동|구미시|도개면
emd,15097237,경상북도 구미시_농경지 용수 공급 시설,농림 - 농업·농촌,adreslnm,20,15097253,경상북도 구미시_노인 복지 시설 현황,사회복지 - 노인·청소년,instt_adres,14,7,0.5,13,7,구미시|고아읍|구미시|무을면|구미시|산동면|구미시|산동읍|구미시|선산읍,구미시|가동|구미시|감문면|구미시|거의동|구미시|구포동|구미시|도개면
emd,15097238,경상북도 구미시_화학 물질 누출 대응 시스템 취급업체,공공질서및안전 - 안전관리,adres,14,15097253,경상북도 구미시_노인 복지 시설 현황,사회복지 - 노인·청소년,instt_adres,14,7,0.5,7,7,구미시|가동|구미시|고아읍|구미시|산동면|구미시|선산읍|구미시|옥계동,구미시|공단동|구미시|구포동|구미시|금전동|구미시|다사읍|구미시|무을면
emd,15097238,경상북도 구미시_화학 물질 누출 대응 시스템 취급업체,공공질서및안전 - 안전관리,adres,14,15143265,경상북도_공중화장실 정보 조회,보건 - 보건의료,addr,437,7,0.5,7,430,구미시|고아읍|구미시|공단동|구미시|구포동|구미시|선산읍|구미시|옥계동,경산시|갑제동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15097253,경상북도 구미시_노인 복지 시설 현황,사회복지 - 노인·청소년,instt_adres,14,15143264,경상북도_시군별 주민센터 현황,일반공공행정 - 일반행정,addr,230,7,0.5,7,223,구미시|고아읍|구미시|무을면|구미시|사곡동|구미시|산동읍|구미시|선산읍,경산시|남산면|경산시|남천면|경산시|압량읍|경산시|와촌면|경산시|용성면
emd,15157794,경상북도 영천시_체육시설업현황,문화체육관광 - 체육,lotAddr,16,15157817,경상북도 영천시_면직물 생산공장 현황,산업·통상·중소기업 - 산업·중소기업일반,lotAddr,14,7,0.5,9,7,영천시|고경면|영천시|금호읍|영천시|망정동|영천시|신녕면|영천시|임고면,영천시|교촌동|영천시|녹전동|영천시|대창면|영천시|문내동|영천시|문외동
emd,15110884,경상북도 영주시_모자보건사업실적,보건 - 보건의료,SIGNGU_NM,12,15143795,경상북도_노인복지시설 현황조회,사회복지 - 노인·청소년,fcltAddr,203,6,0.5,6,197,영주시|문수면|영주시|봉현면|영주시|순흥면|영주시|안정면|영주시|장수면,경산시|가동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15000736_getHsptlBassInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,286,ep_pohangArpltnEnvrn,경상북도 포항시_대기오염 환경,,msrstn_nm,10,5,0.5,281,5,포항시|대도동|포항시|대송면|포항시|연일읍|포항시|오천읍|포항시|우현동,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15000736_getHsptlMdcncFullDown,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,288,ep_pohangArpltnEnvrn,경상북도 포항시_대기오염 환경,,msrstn_nm,10,5,0.5,283,5,포항시|대도동|포항시|대송면|포항시|연일읍|포항시|오천읍|포항시|우현동,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15000736_getHsptlMdcncListInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,308,ep_pohangArpltnEnvrn,경상북도 포항시_대기오염 환경,,msrstn_nm,10,5,0.5,303,5,포항시|대도동|포항시|대송면|포항시|연일읍|포항시|오천읍|포항시|우현동,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15110880,경상북도 영주시_농지전용허가 현황,농림 - 농업·농촌,LOCPLC,10,15143795,경상북도_노인복지시설 현황조회,사회복지 - 노인·청소년,fcltAddr,203,5,0.5,5,198,영주시|문수면|영주시|봉현면|영주시|안정면|영주시|장수면|영주시|풍기읍,경산시|가동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15157788,경상북도 영천시_사업장폐기물배출자신고 현황,환경 - 폐기물,lotAddr,27,15157795,경상북도 영천시_동물병원 현황,농림 - 임업·산촌,addr,10,5,0.5,22,5,영천시|금호읍|영천시|문내동|영천시|북안면|영천시|완산동|영천시|청통면,영천시|고경면|영천시|금노동|영천시|녹전동|영천시|대전동|영천시|대창면
emd,15157795,경상북도 영천시_동물병원 현황,농림 - 임업·산촌,addr,10,15157833,경상북도 영천시_저수지 보수보강 현황,농림 - 농업·농촌,addr,21,5,0.5,5,16,영천시|금호읍|영천시|도림동|영천시|북안면|영천시|야사동|영천시|청통면,영천시|고경면|영천시|괴연동|영천시|금노동|영천시|대창면|영천시|망정동
emd,15109390,"경상북도 경주시_오토캠핑,야영장 현황",문화체육관광 - 관광,ADRES,8,15143795,경상북도_노인복지시설 현황조회,사회복지 - 노인·청소년,fcltAddr,203,4,0.5,4,199,경주시|강동면|경주시|내남면|경주시|산내면|경주시|천북면,경산시|가동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15110876,경상북도 영주시_일반음식점 입식테이블 설치지원 업소현황,일반공공행정 - 일반행정,ADRES,8,15110904,경상북도 영주시_연도별 주요기업 유치현황,산업·통상·중소기업 - 산업·중소기업일반,LC,9,4,0.5,4,5,영주시|부석면|영주시|안정면|영주시|영주동|영주시|풍기읍,영주시|가흥동|영주시|단산면|영주시|문수면|영주시|봉현면|영주시|상줄동
emd,15110876,경상북도 영주시_일반음식점 입식테이블 설치지원 업소현황,일반공공행정 - 일반행정,ADRES,8,15110913,경상북도 영주시_토지재산,지역개발 - 지역및도시,LOCPLC,19,4,0.5,4,15,영주시|안정면|영주시|영주동|영주시|풍기읍|영주시|휴천동,영주시|가흥동|영주시|고현동|영주시|단산면|영주시|문수면|영주시|문정동
emd,15110876,경상북도 영주시_일반음식점 입식테이블 설치지원 업소현황,일반공공행정 - 일반행정,ADRES,8,15143795,경상북도_노인복지시설 현황조회,사회복지 - 노인·청소년,fcltAddr,203,4,0.5,4,199,영주시|봉현면|영주시|순흥면|영주시|안정면|영주시|풍기읍,경산시|가동|경산시|계양동|경산시|남산면|경산시|남천면|경산시|대평동
emd,15143756,경상북도_사회적기업 현황조회,교통및물류 - 물류등기타,roadaddr,124,15157808,경상북도 영천시_캠핑장현황,문화체육관광 - 관광,addr,8,4,0.5,120,4,영천시|고경면|영천시|금호읍|영천시|대창면|영천시|임고면,경산시|남산면|경산시|압량읍|경산시|와촌면|경산시|용성면|경산시|자인면
emd,15157793,경상북도 영천시_군장병 할인업소 현황,보건 - 식품의약안전,addr,9,15157808,경상북도 영천시_캠핑장현황,문화체육관광 - 관광,addr,8,4,0.5,5,4,영천시|고경면|영천시|금호읍|영천시|임고면|영천시|청통면,영천시|과전동|영천시|대창면|영천시|북안면|영천시|신녕면|영천시|야사동
sgg,15110937,경상북도 영주시_불법주정차 CCTV 단속 현황,교통및물류 - 물류등기타,VIOLT_PLACE,7,15124609,경상북도 상주시_일반 음식점,문화체육관광 - 관광,BSSH_NM,6,3,0.5,4,3,안동시|영양군|의성군,문경시|봉화군|상주시|성주군|영주시
sgg,15124609,경상북도 상주시_일반 음식점,문화체육관광 - 관광,BSSH_NM,6,15139504,경상북도 포항시_광역 교통 월별 행선지 분석 전체,교통및물류 - 물류등기타,area,14,3,0.5,3,11,문경시|상주시|안동시,경산시|경주시|구미시|김천시|성주군
emd,15000736_getHsptlBassInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,286,15109581,경상북도 경주시_전망포인트,문화체육관광 - 관광,LC,6,3,0.5,283,3,경주시|감포읍|경주시|산내면|경주시|양남면,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15000736_getHsptlMdcncFullDown,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,288,15109581,경상북도 경주시_전망포인트,문화체육관광 - 관광,LC,6,3,0.5,285,3,경주시|감포읍|경주시|산내면|경주시|양남면,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15000736_getHsptlMdcncListInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,308,15109581,경상북도 경주시_전망포인트,문화체육관광 - 관광,LC,6,3,0.5,305,3,경주시|감포읍|경주시|산내면|경주시|양남면,경산시|남산면|경산시|남천면|경산시|사동|경산시|삼풍동|경산시|압량면
emd,15109390,"경상북도 경주시_오토캠핑,야영장 현황",문화체육관광 - 관광,ADRES,8,15109581,경상북도 경주시_전망포인트,문화체육관광 - 관광,LC,6,3,0.5,5,3,경주시|감포읍|경주시|배동|경주시|산내면,경주시|강동면|경주시|내남면|경주시|동방동|경주시|서악동|경주시|석장동
emd,15109581,경상북도 경주시_전망포인트,문화체육관광 - 관광,LC,6,15143264,경상북도_시군별 주민센터 현황,일반공공행정 - 일반행정,addr,230,3,0.5,3,227,경주시|감포읍|경주시|산내면|경주시|양남면,경산시|남산면|경산시|남천면|경산시|압량읍|경산시|와촌면|경산시|용성면
emd,15110876,경상북도 영주시_일반음식점 입식테이블 설치지원 업소현황,일반공공행정 - 일반행정,ADRES,8,15110937,경상북도 영주시_불법주정차 CCTV 단속 현황,교통및물류 - 물류등기타,VIOLT_PLACE,6,3,0.5,5,3,영주시|영주동|영주시|풍기읍|영주시|휴천동,영주시|단산면|영주시|봉현면|영주시|부석면|영주시|순흥면|영주시|안정면
emd,15110877,경상북도 영주시_영주맛집 현황,문화체육관광 - 관광,ADRES,6,15110913,경상북도 영주시_토지재산,지역개발 - 지역및도시,LOCPLC,19,3,0.5,3,16,영주시|문수면|영주시|안정면|영주시|풍기읍,영주시|가흥동|영주시|고현동|영주시|문정동|영주시|봉현면|영주시|부석면
emd,15110882,경상북도 영주시_산지전용허가 현황,농림 - 농업·농촌,LOCPLC,11,15110937,경상북도 영주시_불법주정차 CCTV 단속 현황,교통및물류 - 물류등기타,VIOLT_PLACE,6,3,0.5,8,3,영주시|풍기읍|영주시|하망동|영주시|휴천동,영주시|가흥동|영주시|단산면|영주시|문수면|영주시|문정동|영주시|봉현면
emd,15110897,경상북도 영주시_노인복지시설,사회복지 - 사회복지일반,RDNMADR,9,15110937,경상북도 영주시_불법주정차 CCTV 단속 현황,교통및물류 - 물류등기타,VIOLT_PLACE,6,3,0.5,6,3,영주시|풍기읍|영주시|하망동|영주시|휴천동,영주시|문수면|영주시|봉현면|영주시|순흥면|영주시|안정면|영주시|영주동
emd,15110920,경상북도 영주시_태양광발전사업 허가내역,산업·통상·중소기업 - 에너지및자원개발,INSTL_PLACE,19,15110937,경상북도 영주시_불법주정차 CCTV 단속 현황,교통및물류 - 물류등기타,VIOLT_PLACE,6,3,0.5,16,3,영주시|풍기읍|영주시|하망동|영주시|휴천동,영주시|가흥동|영주시|고현동|영주시|단산면|영주시|문수면|영주시|문정동
emd,15110937,경상북도 영주시_불법주정차 CCTV 단속 현황,교통및물류 - 물류등기타,VIOLT_PLACE,6,15139519,경상북도 포항시_생활 지도 시설 현황,사회복지 - 사회복지일반,addr,84,3,0.5,3,81,영주시|풍기읍|영주시|하망동|영주시|휴천동,경주시|강동면|군위군|군위읍|봉화군|봉화읍|봉화군|신내동|상주시|공성면
sgg,15000736_getBabyListInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,4,15139505,경상북도 포항시_교통 이슈 현황 리스트 지도,교통및물류 - 도로,area,4,2,0.5,2,2,경주시|포항시,구미시|상주시|안동시|영덕군
sgg,15097246,경상북도 구미시_일반 음식점,문화체육관광 - 관광,bssh_nm,16,15139505,경상북도 포항시_교통 이슈 현황 리스트 지도,교통및물류 - 도로,area,4,2,0.5,14,2,영덕군|포항시,경주시|고령군|구미시|김천시|문경시
sgg,15110937,경상북도 영주시_불법주정차 CCTV 단속 현황,교통및물류 - 물류등기타,VIOLT_PLACE,7,15114465,경상북도 경주시_경주문화관광_메뉴별음식점,문화체육관광 - 관광,CON_SUMMARY,4,2,0.5,5,2,영양군|영주시,경주시|봉화군|상주시|안동시|예천군
sgg,15114465,경상북도 경주시_경주문화관광_메뉴별음식점,문화체육관광 - 관광,CON_SUMMARY,4,15124609,경상북도 상주시_일반 음식점,문화체육관광 - 관광,BSSH_NM,6,2,0.5,2,4,상주시|영양군,경주시|문경시|성주군|안동시|영주시
sgg,15114465,경상북도 경주시_경주문화관광_메뉴별음식점,문화체육관광 - 관광,CON_SUMMARY,4,15139505,경상북도 포항시_교통 이슈 현황 리스트 지도,교통및물류 - 도로,area,4,2,0.5,2,2,경주시|상주시,영덕군|영양군|영주시|포항시
sgg,15139505,경상북도 포항시_교통 이슈 현황 리스트 지도,교통및물류 - 도로,area,4,15157788,경상북도 영천시_사업장폐기물배출자신고 현황,환경 - 폐기물,procStoreNm,10,2,0.5,2,8,경주시|포항시,경산시|고령군|구미시|김천시|문경시
emd,15000736_getBabyListInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,4,15139519,경상북도 포항시_생활 지도 시설 현황,사회복지 - 사회복지일반,addr,84,2,0.5,2,82,포항시|오천읍|포항시|흥해읍,경주시|강동면|경주시|황성동|구미시|산동읍|군위군|군위읍|봉화군|봉화읍
emd,15000736_getBabyListInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,4,15139542,경상북도 포항시_인구 건물 위치,사회복지 - 노인·청소년,sigun,43,2,0.5,2,41,포항시|오천읍|포항시|흥해읍,경주시|황성동|구미시|산동읍|포항시|구룡포읍|포항시|기계면|포항시|기북면
emd,15000736_getBabyListInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,4,15139550,경상북도 포항시_지역별 기상 현황,환경 - 대기,lc,29,2,0.5,2,27,포항시|오천읍|포항시|흥해읍,경주시|황성동|구미시|산동읍|포항시|구룡포읍|포항시|기계면|포항시|기북면
emd,15000736_getBabyListInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,4,15139552,경상북도 포항시_지역별 노령 인구 현황,일반공공행정 - 국가통계,sigun,29,2,0.5,2,27,포항시|오천읍|포항시|흥해읍,경주시|황성동|구미시|산동읍|포항시|구룡포읍|포항시|기계면|포항시|기북면
emd,15000736_getBabyListInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,4,15139553,경상북도 포항시_지역별 생산 가능 인구 현황,일반공공행정 - 국가통계,sigun,29,2,0.5,2,27,포항시|오천읍|포항시|흥해읍,경주시|황성동|구미시|산동읍|포항시|구룡포읍|포항시|기계면|포항시|기북면
emd,15000736_getBabyListInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,4,15139556,경상북도 포항시_지역별 유소년 인구 현황,일반공공행정 - 국가통계,sigun,29,2,0.5,2,27,포항시|오천읍|포항시|흥해읍,경주시|황성동|구미시|산동읍|포항시|구룡포읍|포항시|기계면|포항시|기북면
emd,15000736_getBabyListInfoInqire,국립중앙의료원_전국 병·의원 찾기 서비스,보건 - 보건의료,dutyAddr,4,15139557,경상북도 포항시_지역별 주민등록 인구 현황,일반공공행정 - 국가통계,gpmn,29,2,0.5,2,27,포항시|오천읍|포항시|흥해읍,경주시|황성동|구미시|산동읍|포항시|구룡포읍|포항시|기계면|포항시|기북면
